"id","listing_url","host_id","host_url","host_name","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","neighborhood","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","calculated_host_listings_count","reviews_per_month","zip_code"
"15314587",https://www.airbnb.com/rooms/15314587,"97565367",https://www.airbnb.com/users/show/97565367,Natanya,within a day,1.00000000000000000000,1.00000000000000000000,t,"1",Nob Hill,"37.79455",-122.41029,Entire home/apt,5,1.5,2,3,150.00,t,27,57,87,289,11,4.64,4.64,4.45,4.55,4.64,4.45,4.55,1,"0.17","94109"
"41961843",https://www.airbnb.com/rooms/41961843,"291825159",https://www.airbnb.com/users/show/291825159,Hotel Drisco,N/A,,1.00000000000000000000,f,"2",Pacific Heights,"37.79137",-122.44239,Private room,2,1.0,1,1,902.00,t,23,50,78,294,0,,,,,,,,2,"","94115"
"835439947787301632",https://www.airbnb.com/rooms/835439947787301632,"8041122",https://www.airbnb.com/users/show/8041122,James,within a few hours,1.00000000000000000000,0.63000000000000000000,f,"1",Inner Sunset,"37.7596398",-122.4640839,Entire home/apt,2,1.0,1,0,213.00,t,6,26,56,56,8,4.88,4.88,4.63,5.0,5.0,4.88,4.88,1,"0.98","94122"
"816871631018815995",https://www.airbnb.com/rooms/816871631018815995,"407298390",https://www.airbnb.com/users/show/407298390,San Francisco,within an hour,0.86000000000000000000,0.99000000000000000000,f,"9",Marina,"37.8017888432313",-122.42650059964767,Private room,2,1.0,1,1,131.00,t,16,45,75,350,12,4.92,4.91,4.82,5.0,4.91,4.73,4.73,9,"0.92","94123"
"14339856",https://www.airbnb.com/rooms/14339856,"7088871",https://www.airbnb.com/users/show/7088871,Shadi,within an hour,1.00000000000000000000,0.38000000000000000000,f,"3",South of Market,"37.78778",-122.39185,Entire home/apt,2,1.0,1,1,165.00,t,0,3,33,308,14,4.71,4.86,5.0,5.0,4.64,4.57,4.36,2,"0.16","94103"
"589767",https://www.airbnb.com/rooms/589767,"1692184",https://www.airbnb.com/users/show/1692184,Joe & Katrina,within an hour,1.00000000000000000000,1.00000000000000000000,f,"3",Russian Hill,"37.79769",-122.41155,Entire home/apt,5,1.0,2,4,275.00,t,19,49,79,354,35,4.8,4.8,4.57,4.91,4.97,4.83,4.57,3,"0.27","94109"
"3655811",https://www.airbnb.com/rooms/3655811,"13832870",https://www.airbnb.com/users/show/13832870,International,within a few hours,1.00000000000000000000,0.33000000000000000000,t,"22",Russian Hill,"37.79941",-122.41859,Entire home/apt,2,1.0,1,1,133.00,t,5,35,65,340,12,4.42,4.75,4.83,4.83,4.58,5.0,4.08,21,"0.10","94109"
"53918199",https://www.airbnb.com/rooms/53918199,"25607186",https://www.airbnb.com/users/show/25607186,Savvy,within an hour,1.00000000000000000000,0.99000000000000000000,t,"37",Noe Valley,"37.7491",-122.42655,Entire home/apt,4,1.0,0,2,122.00,t,12,42,72,252,3,5.0,5.0,4.33,5.0,5.0,5.0,4.33,4,"0.15","94114"
"14490262",https://www.airbnb.com/rooms/14490262,"6920252",https://www.airbnb.com/users/show/6920252,Mary,within an hour,1.00000000000000000000,0.97000000000000000000,t,"2",Potrero Hill,"37.75673",-122.40261,Entire home/apt,4,2.0,2,2,325.00,t,3,14,42,315,140,4.93,4.88,4.9,4.95,4.9,4.91,4.81,1,"1.54","94107"
"45001059",https://www.airbnb.com/rooms/45001059,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Mission,"37.75414",-122.42435,Entire home/apt,2,1.0,0,1,98.00,t,30,60,90,180,4,4.75,5.0,4.75,4.25,4.75,4.75,4.0,149,"0.12","94110"
"7483031",https://www.airbnb.com/rooms/7483031,"39190942",https://www.airbnb.com/users/show/39190942,Jean & Alfredo,within an hour,1.00000000000000000000,1.00000000000000000000,t,"1",Excelsior,"37.72254",-122.43443,Entire home/apt,6,1.0,2,3,148.00,t,19,42,53,83,294,4.93,4.94,4.96,4.99,4.98,4.56,4.82,1,"2.82","94112"
"8542873",https://www.airbnb.com/rooms/8542873,"117610",https://www.airbnb.com/users/show/117610,Angeline,within an hour,1.00000000000000000000,1.00000000000000000000,f,"1",Outer Sunset,"37.75554",-122.50674,Entire home/apt,3,1.0,1,1,95.00,t,0,0,28,251,36,4.56,4.69,4.61,4.86,4.69,4.83,4.49,1,"0.36","94122"
"44683264",https://www.airbnb.com/rooms/44683264,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Mission,"37.75389",-122.42333,Entire home/apt,2,1.0,0,1,97.00,t,30,60,90,180,3,4.67,5.0,4.33,5.0,4.0,5.0,4.0,149,"0.09","94110"
"48711764",https://www.airbnb.com/rooms/48711764,"173416916",https://www.airbnb.com/users/show/173416916,Van,within a day,0.83000000000000000000,0.40000000000000000000,f,"10",Haight Ashbury,"37.76287",-122.44971,Entire home/apt,2,1.0,1,1,122.00,t,30,60,90,365,0,,,,,,,,9,"","94117"
"42720400",https://www.airbnb.com/rooms/42720400,"79711096",https://www.airbnb.com/users/show/79711096,Patricia,within an hour,1.00000000000000000000,1.00000000000000000000,f,"1",Noe Valley,"37.751629",-122.432159,Entire home/apt,4,1.0,2,2,170.00,t,0,19,49,229,5,5.0,5.0,4.8,5.0,5.0,5.0,4.8,1,"0.12","94114"
"1673011",https://www.airbnb.com/rooms/1673011,"8856312",https://www.airbnb.com/users/show/8856312,Drew,within an hour,1.00000000000000000000,1.00000000000000000000,t,"2",Castro/Upper Market,"37.75853508422632",-122.42777546480897,Entire home/apt,5,2.5,3,3,700.00,t,0,2,31,117,253,4.93,4.9,4.87,4.95,4.94,4.95,4.72,1,"2.00","94114"
"51929944",https://www.airbnb.com/rooms/51929944,"157999191",https://www.airbnb.com/users/show/157999191,Berlin,within an hour,1.00000000000000000000,0.99000000000000000000,f,"26",Outer Richmond,"37.78245",-122.48126,Private room,1,1.0,1,,62.00,t,30,60,73,296,8,5.0,5.0,4.75,5.0,4.88,5.0,4.88,26,"0.29","94121"
"1007825152993556862",https://www.airbnb.com/rooms/1007825152993556862,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Western Addition,"37.7877035122236",-122.4221989819827,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94115"
"608607630489019380",https://www.airbnb.com/rooms/608607630489019380,"1257432",https://www.airbnb.com/users/show/1257432,San Francisco Life,within a few hours,0.98000000000000000000,0.85000000000000000000,t,"35",Mission,"37.76705",-122.42038,Entire home/apt,2,1.0,1,1,107.00,t,6,36,66,276,4,4.75,4.75,5.0,4.5,4.75,4.25,4.25,32,"0.30","94110"
"14705126",https://www.airbnb.com/rooms/14705126,"91464797",https://www.airbnb.com/users/show/91464797,Un Kuan (Anna),within an hour,0.94000000000000000000,0.96000000000000000000,t,"2",Outer Sunset,"37.76234",-122.49349,Entire home/apt,6,1.5,2,3,178.00,t,9,33,51,284,342,4.8,4.86,4.79,4.94,4.92,4.79,4.72,1,"3.76","94122"
"887885890330424325",https://www.airbnb.com/rooms/887885890330424325,"495900269",https://www.airbnb.com/users/show/495900269,Powell Place,within an hour,1.00000000000000000000,1.00000000000000000000,t,"25",Chinatown,"37.79217834598673",-122.40813830640994,Entire home/apt,4,1.0,1,2,207.00,t,15,37,54,73,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23,"0.36","94133"
"558252388351065423",https://www.airbnb.com/rooms/558252388351065423,"22735680",https://www.airbnb.com/users/show/22735680,Leslie,within a day,1.00000000000000000000,0.75000000000000000000,t,"1",Outer Sunset,"37.76306",-122.48215,Entire home/apt,7,2.0,3,3,141.00,t,13,29,29,202,10,4.9,5.0,4.6,4.9,5.0,5.0,4.9,1,"0.42","94122"
"26029679",https://www.airbnb.com/rooms/26029679,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",Nob Hill,"37.790598",-122.410225,Entire home/apt,2,1.0,1,1,199.00,t,0,0,5,280,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,183,"0.03","94109"
"835546710712508711",https://www.airbnb.com/rooms/835546710712508711,"5669540",https://www.airbnb.com/users/show/5669540,Jaron,within an hour,1.00000000000000000000,0.79000000000000000000,t,"2",Potrero Hill,"37.760303554198764",-122.39401866375358,Entire home/apt,2,1.0,1,1,275.00,t,7,24,54,54,9,5.0,4.89,5.0,5.0,5.0,5.0,4.89,2,"0.85","94107"
"23230950",https://www.airbnb.com/rooms/23230950,"4152894",https://www.airbnb.com/users/show/4152894,Gena And Jon,within a day,1.00000000000000000000,0.83000000000000000000,t,"1",Haight Ashbury,"37.7697",-122.44315,Private room,2,1.0,1,1,123.00,t,29,59,89,179,30,4.9,4.73,4.8,4.87,4.77,4.97,4.63,1,"0.42","94117"
"808061841172720668",https://www.airbnb.com/rooms/808061841172720668,"87142747",https://www.airbnb.com/users/show/87142747,Ricky,within an hour,1.00000000000000000000,1.00000000000000000000,t,"3",Mission,"37.76971080699783",-122.42339450865984,Entire home/apt,5,1.0,2,2,175.00,t,12,42,72,347,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,"0.48","94110"
"43149731",https://www.airbnb.com/rooms/43149731,"7088871",https://www.airbnb.com/users/show/7088871,Shadi,within an hour,1.00000000000000000000,0.38000000000000000000,f,"3",South of Market,"37.78624",-122.39035,Entire home/apt,4,2.0,2,0,275.00,t,2,2,2,128,0,,,,,,,,2,"","94103"
"47918217",https://www.airbnb.com/rooms/47918217,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",Nob Hill,"37.790598",-122.410225,Entire home/apt,2,1.0,1,1,271.00,t,3,4,27,277,0,,,,,,,,183,"","94109"
"32870699",https://www.airbnb.com/rooms/32870699,"64646820",https://www.airbnb.com/users/show/64646820,Michelle,within an hour,1.00000000000000000000,0.77000000000000000000,t,"151",Russian Hill,"37.80639",-122.42144,Private room,4,1.0,1,2,330.00,t,9,20,20,20,29,4.97,4.97,4.9,4.9,4.93,4.93,4.97,32,"0.48","94109"
"50065326",https://www.airbnb.com/rooms/50065326,"387130426",https://www.airbnb.com/users/show/387130426,Hotel Del Sol,within an hour,1.00000000000000000000,1.00000000000000000000,f,"3",Marina,"37.79995",-122.43471,Private room,3,1.0,1,1,155.00,t,30,48,75,281,110,4.55,4.6,4.55,4.74,4.68,4.82,4.45,3,"3.28","94123"
"1096012690517774902",https://www.airbnb.com/rooms/1096012690517774902,"163251048",https://www.airbnb.com/users/show/163251048,Global Luxury,within an hour,0.74000000000000000000,0.98000000000000000000,f,"294",Financial District,"37.78676",-122.40197,Entire home/apt,3,1.0,1,2,325.00,t,0,5,35,310,0,,,,,,,,6,"","94111"
"39466439",https://www.airbnb.com/rooms/39466439,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Mission,"37.76584",-122.41855,Entire home/apt,2,1.0,0,1,79.00,t,30,60,90,180,3,3.67,4.0,5.0,3.67,3.67,2.67,3.67,149,"0.11","94110"
"960149424939701159",https://www.airbnb.com/rooms/960149424939701159,"8460934",https://www.airbnb.com/users/show/8460934,Léo,within an hour,1.00000000000000000000,0.90000000000000000000,f,"1",Inner Richmond,"37.7756",-122.4776,Private room,2,1.0,1,1,115.00,t,4,28,36,195,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1,"1","94118"
"3994686",https://www.airbnb.com/rooms/3994686,"10374314",https://www.airbnb.com/users/show/10374314,Dave,within a few hours,1.00000000000000000000,0.90000000000000000000,t,"1",Potrero Hill,"37.76241",-122.3972,Entire home/apt,4,1.0,2,2,425.00,t,19,42,72,72,107,4.9,4.9,4.83,4.96,4.97,4.83,4.73,1,"0.94","94107"
"51756252",https://www.airbnb.com/rooms/51756252,"253575857",https://www.airbnb.com/users/show/253575857,Dorel SF,within an hour,1.00000000000000000000,0.98000000000000000000,t,"34",Nob Hill,"37.79014",-122.42028,Private room,1,1.0,0,1,74.00,t,0,30,60,150,55,4.78,4.87,4.89,4.93,4.87,4.84,4.62,34,"1.82","94109"
"968055503940424179",https://www.airbnb.com/rooms/968055503940424179,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",South of Market,"37.7801443",-122.40383450000002,Entire home/apt,4,2.0,2,2,237.00,t,23,53,83,358,0,,,,,,,,183,"","94103"
"957431979945402838",https://www.airbnb.com/rooms/957431979945402838,"44378571",https://www.airbnb.com/users/show/44378571,Jane,within an hour,1.00000000000000000000,0.99000000000000000000,t,"14",South of Market,"37.7713661",-122.4221715,Entire home/apt,3,1.0,2,2,175.00,t,17,47,77,346,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1,"0.92","94103"
"1019799374102972078",https://www.airbnb.com/rooms/1019799374102972078,"304721494",https://www.airbnb.com/users/show/304721494,HostWell,within an hour,1.00000000000000000000,1.00000000000000000000,f,"34",Bernal Heights,"37.74049354337973",-122.42130585446911,Entire home/apt,4,2.0,2,2,299.00,t,12,33,33,251,0,,,,,,,,27,"","94110"
"51789905",https://www.airbnb.com/rooms/51789905,"253575857",https://www.airbnb.com/users/show/253575857,Dorel SF,within an hour,1.00000000000000000000,0.98000000000000000000,t,"34",Nob Hill,"37.79099",-122.42037,Private room,2,1.0,0,1,80.00,t,21,51,81,171,46,4.76,4.78,4.74,4.65,4.8,4.63,4.57,34,"1.50","94109"
"740921354771669048",https://www.airbnb.com/rooms/740921354771669048,"115109717",https://www.airbnb.com/users/show/115109717,Anthony & Ava,within an hour,1.00000000000000000000,0.99000000000000000000,t,"9",Visitacion Valley,"37.71783",-122.40852,Entire home/apt,4,2.0,2,3,221.00,t,5,22,52,147,53,4.79,4.87,4.87,4.77,4.98,4.58,4.63,2,"3.31","94134"
"33310899",https://www.airbnb.com/rooms/33310899,"2792397",https://www.airbnb.com/users/show/2792397,Roby,within a day,0.75000000000000000000,0.80000000000000000000,f,"2",Castro/Upper Market,"37.76357",-122.42654,Entire home/apt,3,1.0,1,2,100.00,t,23,48,76,341,25,4.76,4.92,4.88,4.76,4.68,5.0,4.56,1,"0.42","94114"
"582665616891843044",https://www.airbnb.com/rooms/582665616891843044,"1257432",https://www.airbnb.com/users/show/1257432,San Francisco Life,within a few hours,0.98000000000000000000,0.85000000000000000000,t,"35",Bernal Heights,"37.73848",-122.41702,Entire home/apt,2,1.0,2,2,172.00,t,0,0,0,218,7,5.0,4.86,4.86,5.0,5.0,4.86,4.57,32,"0.31","94110"
"51403713",https://www.airbnb.com/rooms/51403713,"253575857",https://www.airbnb.com/users/show/253575857,Dorel SF,within an hour,1.00000000000000000000,0.98000000000000000000,t,"34",Nob Hill,"37.79108",-122.42006,Private room,1,1.0,0,1,80.00,t,12,32,62,152,62,4.77,4.81,4.79,4.92,4.85,4.65,4.65,34,"1.97","94109"
"4022209",https://www.airbnb.com/rooms/4022209,"20850212",https://www.airbnb.com/users/show/20850212,Young,within an hour,1.00000000000000000000,1.00000000000000000000,f,"16",Pacific Heights,"37.79727",-122.42396,Private room,2,1.0,1,1,89.00,t,30,60,90,182,176,4.57,4.72,4.61,4.85,4.83,4.86,4.71,16,"1.55","94115"
"1057987533317222968",https://www.airbnb.com/rooms/1057987533317222968,"9632192",https://www.airbnb.com/users/show/9632192,Susan,within a day,0.91000000000000000000,0.80000000000000000000,t,"11",Western Addition,"37.77411378622577",-122.42391935343362,Entire home/apt,3,1.0,2,2,194.00,t,8,38,68,68,0,,,,,,,,8,"","94115"
"49466058",https://www.airbnb.com/rooms/49466058,"5013890",https://www.airbnb.com/users/show/5013890,Jessica,within an hour,1.00000000000000000000,0.83000000000000000000,t,"2",Mission,"37.75013",-122.40913,Entire home/apt,3,1.0,0,2,100.00,t,0,0,0,112,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,"0.20","94110"
"824774828797995237",https://www.airbnb.com/rooms/824774828797995237,"617085",https://www.airbnb.com/users/show/617085,Alex,within an hour,1.00000000000000000000,1.00000000000000000000,f,"1",Mission,"37.76989740178337",-122.42234675480249,Entire home/apt,2,1.0,1,1,181.00,t,4,4,4,4,3,5.0,5.0,4.67,4.67,5.0,5.0,5.0,1,"0.26","94110"
"3569985",https://www.airbnb.com/rooms/3569985,"330231",https://www.airbnb.com/users/show/330231,Richard,within a few hours,0.94000000000000000000,0.92000000000000000000,t,"7",Bernal Heights,"37.74234",-122.42355,Entire home/apt,3,1.0,3,3,170.00,t,28,58,70,279,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,"0.44","94110"
"35938695",https://www.airbnb.com/rooms/35938695,"270319103",https://www.airbnb.com/users/show/270319103,Mary,within a few hours,1.00000000000000000000,0.33000000000000000000,f,"1",Noe Valley,"37.75532",-122.42618,Entire home/apt,4,1.5,2,3,175.00,t,1,6,36,311,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,"0.22","94114"
"613259587470740314",https://www.airbnb.com/rooms/613259587470740314,"3324021",https://www.airbnb.com/users/show/3324021,Ben,within a few hours,1.00000000000000000000,0.50000000000000000000,f,"1",Mission,"37.76920953124305",-122.42452999491852,Entire home/apt,2,1.0,1,1,350.00,t,0,1,7,72,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,"0.80","94110"
"41351885",https://www.airbnb.com/rooms/41351885,"325077046",https://www.airbnb.com/users/show/325077046,Masha,within an hour,1.00000000000000000000,1.00000000000000000000,t,"6",Mission,"37.75716",-122.41033,Entire home/apt,6,3.5,3,3,675.00,t,6,17,37,301,11,4.91,5.0,5.0,5.0,5.0,4.82,4.73,2,"1.04","94110"
"487019",https://www.airbnb.com/rooms/487019,"2410550",https://www.airbnb.com/users/show/2410550,Cecile,within a day,1.00000000000000000000,0.38000000000000000000,f,"1",Potrero Hill,"37.75622",-122.39821,Entire home/apt,5,2.0,3,4,249.00,t,0,0,6,177,36,4.53,4.53,4.33,4.78,4.72,4.36,4.47,1,"0.26","94107"
"2558763",https://www.airbnb.com/rooms/2558763,"467394",https://www.airbnb.com/users/show/467394,Jeannie,within an hour,1.00000000000000000000,1.00000000000000000000,f,"1",Marina,"37.80132",-122.43092,Entire home/apt,4,1.5,2,3,300.00,t,30,60,90,365,66,4.88,4.86,4.94,4.91,4.94,4.77,4.78,1,"0.55","94123"
"889776038592839164",https://www.airbnb.com/rooms/889776038592839164,"126644773",https://www.airbnb.com/users/show/126644773,Evolve,within an hour,1.00000000000000000000,0.99000000000000000000,f,"616",Outer Sunset,"37.76196",-122.50774,Entire home/apt,6,2.0,3,4,173.00,t,25,55,85,360,0,,,,,,,,12,"","94122"
"2209751",https://www.airbnb.com/rooms/2209751,"3926041",https://www.airbnb.com/users/show/3926041,Jason,within an hour,1.00000000000000000000,1.00000000000000000000,t,"3",Western Addition,"37.77432",-122.43644,Private room,2,1.0,1,1,85.00,t,6,17,28,292,440,4.95,4.97,4.97,4.97,4.99,4.97,4.9,3,"4.47","94115"
"48017416",https://www.airbnb.com/rooms/48017416,"25550326",https://www.airbnb.com/users/show/25550326,Annaliese,within an hour,1.00000000000000000000,1.00000000000000000000,t,"1",Bernal Heights,"37.73458",-122.41779,Entire home/apt,4,2.0,2,2,190.00,t,0,27,57,147,8,5.0,5.0,5.0,5.0,5.0,5.0,4.88,1,"0.28","94110"
"51474151",https://www.airbnb.com/rooms/51474151,"12434194",https://www.airbnb.com/users/show/12434194,Alison,within an hour,1.00000000000000000000,1.00000000000000000000,t,"1",Excelsior,"37.72758",-122.41463,Entire home/apt,13,3.0,4,6,579.00,t,22,52,76,154,29,5.0,4.93,4.86,5.0,5.0,4.9,4.72,1,"1.50","94112"
"21964157",https://www.airbnb.com/rooms/21964157,"149797235",https://www.airbnb.com/users/show/149797235,Wing,within an hour,1.00000000000000000000,0.95000000000000000000,t,"1",Bayview,"37.71889",-122.39441,Entire home/apt,5,1.0,2,3,172.00,t,5,30,60,150,233,4.9,4.94,4.96,4.98,4.97,4.69,4.83,1,"3.09","94124"
"50292861",https://www.airbnb.com/rooms/50292861,"46613919",https://www.airbnb.com/users/show/46613919,David,within a few hours,0.80000000000000000000,0.88000000000000000000,f,"5",Outer Sunset,"37.76116",-122.48542,Entire home/apt,4,1.0,1,2,81.00,t,3,3,22,297,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,5,"0.09","94122"
"22483206",https://www.airbnb.com/rooms/22483206,"84011857",https://www.airbnb.com/users/show/84011857,Preston,within a day,1.00000000000000000000,0.90000000000000000000,t,"1",Castro/Upper Market,"37.75807",-122.44195,Entire home/apt,4,2.0,2,2,384.00,t,7,37,67,67,34,4.88,5.0,5.0,4.97,4.88,4.88,4.76,1,"0.47","94114"
"52808966",https://www.airbnb.com/rooms/52808966,"16089618",https://www.airbnb.com/users/show/16089618,Kelly,within a day,1.00000000000000000000,0.33000000000000000000,f,"2",Chinatown,"37.79079",-122.40892,Entire home/apt,1,1.0,1,1,115.00,t,0,6,36,311,3,5.0,5.0,4.67,4.67,4.67,4.67,4.0,1,"0.12","94133"
"1031224000543264893",https://www.airbnb.com/rooms/1031224000543264893,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Western Addition,"37.78768",-122.42233,Private room,2,1.0,1,1,150.00,t,30,60,90,365,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,379,"0.70","94115"
"11620002",https://www.airbnb.com/rooms/11620002,"2259098",https://www.airbnb.com/users/show/2259098,Thuy,within an hour,1.00000000000000000000,0.96000000000000000000,f,"2",Excelsior,"37.72525",-122.43228,Entire home/apt,3,1.0,1,1,103.00,t,2,4,29,207,200,4.84,4.92,4.81,4.95,4.97,4.56,4.78,2,"2.09","94112"
"40398227",https://www.airbnb.com/rooms/40398227,"31361801",https://www.airbnb.com/users/show/31361801,Jose,within an hour,1.00000000000000000000,0.89000000000000000000,t,"1",Bernal Heights,"37.7469",-122.41902,Entire home/apt,2,1.5,1,0,227.00,t,16,46,76,351,16,4.81,4.88,4.69,4.88,5.0,4.88,4.81,1,"1.44","94110"
"22953350",https://www.airbnb.com/rooms/22953350,"6295982",https://www.airbnb.com/users/show/6295982,Michelle,within a few hours,0.83000000000000000000,1.00000000000000000000,f,"1",Noe Valley,"37.75468",-122.4269,Entire home/apt,4,1.0,2,2,148.00,t,30,60,90,90,54,4.72,4.87,4.78,4.94,4.93,4.81,4.65,1,"0.73","94114"
"2175930",https://www.airbnb.com/rooms/2175930,"11098043",https://www.airbnb.com/users/show/11098043,Miegan,within an hour,1.00000000000000000000,0.89000000000000000000,t,"2",Bernal Heights,"37.74707",-122.40607,Entire home/apt,3,1.0,1,1,150.00,t,15,43,73,348,247,4.9,4.9,4.91,4.94,4.79,4.8,4.79,1,"2.17","94110"
"988984712246419901",https://www.airbnb.com/rooms/988984712246419901,"107434423",https://www.airbnb.com/users/show/107434423,Blueground,within an hour,0.99000000000000000000,0.97000000000000000000,f,"5040",Presidio,"37.78878",-122.47463,Entire home/apt,2,1.0,1,1,204.00,t,2,2,6,281,0,,,,,,,,183,"","94129"
"35848747",https://www.airbnb.com/rooms/35848747,"7521684",https://www.airbnb.com/users/show/7521684,Daniela,within a few hours,1.00000000000000000000,1.00000000000000000000,f,"1",Noe Valley,"37.74531",-122.43343,Entire home/apt,2,1.0,1,1,208.00,t,24,52,76,76,58,4.84,4.84,4.84,4.84,4.83,4.9,4.74,1,"1.01","94114"
"755957055161984787",https://www.airbnb.com/rooms/755957055161984787,"304721494",https://www.airbnb.com/users/show/304721494,HostWell,within an hour,1.00000000000000000000,1.00000000000000000000,f,"34",Mission,"37.75101",-122.41387,Entire home/apt,6,1.0,2,5,275.00,t,18,48,78,349,6,4.33,4.0,4.0,4.67,4.5,4.67,3.5,27,"0.43","94110"
"5144482",https://www.airbnb.com/rooms/5144482,"8146166",https://www.airbnb.com/users/show/8146166,Michelle,within an hour,1.00000000000000000000,0.99000000000000000000,t,"2",West of Twin Peaks,"37.74453",-122.46227,Entire home/apt,3,1.0,1,2,130.00,t,10,29,45,293,465,4.9,4.95,4.89,4.97,4.93,4.86,4.79,2,"4.34","94127"
"611411609649826486",https://www.airbnb.com/rooms/611411609649826486,"1257432",https://www.airbnb.com/users/show/1257432,San Francisco Life,within a few hours,0.98000000000000000000,0.85000000000000000000,t,"35",Mission,"37.76668",-122.42067,Entire home/apt,2,1.0,2,2,120.00,t,16,46,76,351,4,4.75,4.5,4.75,4.75,4.5,4.0,4.25,32,"0.21","94110"
